Method;TargetClass;ATFD;ATSD;FDP;DIST_EC;DIST_TC;LOC_M;LOC_EC;LOC_TC
com.mongodb.DBCollection.getIndexInfo();com.mongodb.DBCursor;2;2;3;0.9805825242718447;0.967741935483871;10;449;276
com.mongodb.ReplicaSetStatus.updateAddr();com.mongodb.DBTCPConnector;1;1;3;0.9782608695652174;0.9767441860465116;12;288;304
org.bson.BasicBSONCallback.gotDBRef(java.lang.String, java.lang.String, org.bson.types.ObjectId);org.bson.BasicBSONObject;1;1;1;1.0;1.0;3;136;110
com.mongodb.DBTCPConnector._error(boolean, java.lang.Throwable);com.mongodb.ReplicaSetStatus;1;1;1;0.9714285714285714;0.9736842105263158;9;304;288
com.mongodb.DBCursor.batchSize(int);com.mongodb.DBApiLayer;1;2;1;0.9655172413793104;0.9777777777777777;8;276;306
org.bson.BasicBSONDecoder.decodeElement();org.bson.io.BSONInput;7;4;1;0.8947368421052632;0.8372093023255813;82;177;151
com.mongodb.DBTCPConnector.call(com.mongodb.DB, com.mongodb.DBCollection, com.mongodb.DBDecoder, com.mongodb.OutMessage, com.mongodb.ReadPreference, com.mongodb.ServerAddress, int);com.mongodb.OutMessage;0;0;0;0;0;0;0;0
com.mongodb.Mongo.getDatabaseNames();org.bson.BasicBSONObject;3;2;3;0.95;0.92;12;256;110
com.mongodb.Mongo.getMaxBsonObjectSize();com.mongodb.DBTCPConnector;2;0;2;1.0;0.9411764705882353;5;256;304
com.mongodb.DBAddress.hashCode();com.mongodb.ServerAddress;1;1;1;0.8571428571428572;0.9230769230769231;3;70;97
com.mongodb.DBCollection.drop();com.mongodb.DB;1;2;3;0.9809523809523809;0.9803921568627451;6;449;230
com.mongodb.DBCollection.apply(boolean, com.mongodb.DBObject);org.bson.types.ObjectId;0;1;1;1.0;1.0;9;449;179
com.mongodb.DBCollection.find(com.mongodb.DBObject, com.mongodb.DBObject, int, int, int);com.mongodb.DBCursor;1;1;1;0.98989898989899;0.9827586206896551;3;449;276
com.mongodb.MapReduceCommand.toDBObject();org.bson.BasicBSONObject;2;13;1;0.2777777777777778;0.9696969696969697;33;102;110
org.bson.BasicBSONDecoder._binary(java.lang.String);org.bson.io.BSONInput;4;1;1;0.9375;0.8095238095238095;29;177;151
org.bson.BasicBSONEncoder.putCodeWScope(java.lang.String, org.bson.types.CodeWScope);org.bson.types.CodeWScope;0;0;0;0;0;0;0;0
com.mongodb.DBCollection.getStats();com.mongodb.DB;1;2;1;0.9797979797979798;0.9777777777777777;3;449;230
com.mongodb.DefaultDBCallback.gotDBRef(java.lang.String, java.lang.String, org.bson.types.ObjectId);org.bson.BasicBSONCallback;1;0;3;1.0;0.9761904761904762;4;67;136
