Method;TargetClass;ATFD;ATSD;FDP;DIST_EC;DIST_TC;LOC_M;LOC_EC;LOC_TC
org.jhotdraw.samples.svg.figures.SVGBezierFigure.joinSegments(double, java.awt.geom.Point2D.Double);org.jhotdraw.draw.AbstractAttributedFigure;1;0;3;1.0;0.9655172413793104;16;169;168
org.jhotdraw.draw.handle.BezierNodeHandle.createSecondaryHandles();org.jhotdraw.geom.BezierPath;1;3;2;0.8846153846153846;0.984375;26;290;766
org.jhotdraw.samples.color.WheelsAndSlidersMain.createColorWheelChooser(boolean, boolean, int, int, int, java.awt.color.ColorSpace, Type);org.jhotdraw.color.ColorUtil;0;2;4;0.935483870967742;1.0;20;130;100
org.jhotdraw.samples.teddy.TeddyApplicationModel.createActionMap(org.jhotdraw.app.Application, org.jhotdraw.app.View);org.jhotdraw.samples.teddy.action.ToggleStatusBarAction;0;0;6;1.0;1.0;10;47;14
org.jhotdraw.draw.locator.BezierLabelLocator.getRelativeLabelPoint(org.jhotdraw.draw.BezierFigure, org.jhotdraw.draw.Figure);org.jhotdraw.geom.Dimension2DDouble;2;3;2;0.85;0.9;41;77;40
org.jhotdraw.color.PolarColorWheelImageProducer.getColorLocation(float[]);org.jhotdraw.color.AbstractColorWheelImageProducer;5;0;1;1.0;0.8076923076923077;8;81;40
org.jhotdraw.samples.svg.io.ImageMapOutputFormat.writeElement(net.n3.nanoxml.IXMLElement, org.jhotdraw.draw.Figure);org.jhotdraw.draw.AbstractCompositeFigure;1;10;4;0.7222222222222222;0.9883720930232558;55;331;456
org.jhotdraw.app.action.app.ExitAction.saveChanges();org.jhotdraw.gui.JSheet;1;5;3;0.8148148148148149;1.0;25;293;627
org.jhotdraw.draw.tool.TextAreaCreationTool.mousePressed(java.awt.event.MouseEvent);org.jhotdraw.draw.tool.AbstractTool;3;3;2;0.875;0.9454545454545454;35;145;236
org.jhotdraw.app.OSXApplication.construct();org.jhotdraw.util.prefs.PreferencesUtil;1;3;4;0.9589041095890412;1.0;37;486;279
org.jhotdraw.samples.odg.figures.ODGPathFigure.getPresentationName();org.jhotdraw.util.ResourceBundleUtil;1;0;1;1.0;0.962962962962963;3;372;273
org.jhotdraw.samples.svg.figures.SVGImageFigure.getHitShape();org.jhotdraw.geom.GrowStroke;1;2;2;0.9444444444444444;0.75;6;302;53
org.jhotdraw.samples.odg.figures.ODGPathFigure.getTransformRestoreData();org.jhotdraw.draw.BezierFigure;1;1;2;0.96875;0.9830508474576272;7;372;458
org.jhotdraw.app.MDIApplication.createFileMenu(org.jhotdraw.app.View);org.jhotdraw.app.action.file.LoadDirectoryAction;0;0;15;1.0;1.0;25;431;8
org.jhotdraw.draw.tool.DnDTracker.mouseReleased(java.awt.event.MouseEvent);org.jhotdraw.draw.tool.AbstractTool;3;0;1;1.0;0.9583333333333334;4;56;236
org.jhotdraw.draw.handle.ConnectionStartHandle.canConnect(org.jhotdraw.draw.connector.Connector, org.jhotdraw.draw.connector.Connector);org.jhotdraw.draw.handle.AbstractConnectionHandle;1;0;1;1.0;0.9565217391304348;3;26;187
org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction.failed(java.lang.Throwable);org.jhotdraw.app.action.AbstractViewAction;1;0;4;1.0;0.9545454545454546;11;155;68
org.jhotdraw.app.action.file.ExportFileAction.optionSelected(org.jhotdraw.gui.event.SheetEvent);org.jhotdraw.gui.event.SheetEvent;2;2;1;0.9285714285714286;0.8461538461538461;17;88;43
org.jhotdraw.draw.handle.AbstractConnectionHandle.basicGetBounds();org.jhotdraw.draw.handle.AbstractHandle;2;1;1;1.0;0.9534883720930233;4;187;220
org.jhotdraw.draw.EllipseFigure.contains(java.awt.geom.Point2D.Double);org.jhotdraw.draw.AttributeKeys;0;1;1;0.9473684210526316;1.0;9;78;166
org.jhotdraw.samples.odg.figures.ODGGroupFigure.draw(java.awt.Graphics2D);org.jhotdraw.draw.AbstractCompositeFigure;2;1;1;0.972972972972973;0.9787234042553191;29;107;456
